class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Stance,0.6813021898269653,0.1854216754436493,-0.5849325656890869,0.9999239444732666,0.6801183223724365,0.1700989305973053,-0.563349187374115,0.999762237071991,0.6820408701896667,0.17010456323623657,-0.5633794069290161,0.9997286200523376,0.6838269233703613,0.1700562834739685,-0.5634236335754395,0.9997336268424988,0.6707600951194763,0.16949117183685303,-0.5732519626617432,0.9998188614845276,0.6658545136451721,0.16907936334609985,-0.573361337184906,0.9997969269752502,0.6601485013961792,0.16869622468948364,-0.5734874606132507,0.9998176693916321,0.676490068435669,0.1754797399044037,-0.38547298312187195,0.9996790885925293,0.6410117745399475,0.17390340566635132,-0.429313063621521,0.999703586101532,0.6817044019699097,0.20048752427101135,-0.5115974545478821,0.9999102354049683,0.6710078120231628,0.20030787587165833,-0.5249953269958496,0.9999209642410278,0.7010862231254578,0.27222877740859985,-0.3018222451210022,0.9999098777770996,0.5733312368392944,0.25594770908355713,-0.2335485965013504,0.9999103546142578,0.6775109171867371,0.4078441858291626,-0.2963859438896179,0.9795476198196411,0.5537645220756531,0.35389333963394165,-0.19342374801635742,0.9683519005775452,0.5862889289855957,0.4845374822616577,-0.4799405634403229,0.9639315009117126,0.5302334427833557,0.44534730911254883,-0.39533868432044983,0.9584437012672424,0.5657331943511963,0.5090357065200806,-0.5514733195304871,0.9388440251350403,0.5161915421485901,0.4738101661205292,-0.45991843938827515,0.9371141195297241,0.5519865155220032,0.4998570680618286,-0.5912896990776062,0.9414387345314026,0.5214467644691467,0.474155068397522,-0.510836124420166,0.9391394853591919,0.5598792433738708,0.49010398983955383,-0.49859127402305603,0.9029899835586548,0.5286025404930115,0.4656590521335602,-0.41993826627731323,0.9169310331344604,0.7062280774116516,0.47299596667289734,-0.05247380584478378,0.9993826150894165,0.6265500783920288,0.4853529632091522,0.05248725414276123,0.9996979236602783,0.7631392478942871,0.6481829881668091,-0.1339816451072693,0.9939340949058533,0.551058292388916,0.6515558958053589,-0.10360036045312881,0.9866970181465149,0.7850222587585449,0.8266552090644836,0.04175572469830513,0.993873119354248,0.5369099378585815,0.8323822617530823,0.09486544877290726,0.9910808205604553,0.7890379428863525,0.8503750562667847,0.04560009762644768,0.8849590420722961,0.5475113391876221,0.8615778684616089,0.10180208086967468,0.9281489253044128,0.7949332594871521,0.8725088238716125,-0.18628467619419098,0.9882779717445374,0.5018836855888367,0.8720667958259583,-0.10766352713108063,0.9809718132019043
Stance,0.5006780624389648,0.20545659959316254,-0.13412518799304962,0.9864476323127747,0.4965890049934387,0.19650240242481232,-0.12040548026561737,0.978668749332428,0.49862927198410034,0.1967887282371521,-0.12052703648805618,0.9788218140602112,0.5006818175315857,0.19718079268932343,-0.12045030295848846,0.9838162064552307,0.49073848128318787,0.19723919034004211,-0.14094528555870056,0.977749764919281,0.48789411783218384,0.19815018773078918,-0.14102157950401306,0.9744523763656616,0.4850415587425232,0.1990918666124344,-0.14134161174297333,0.972575306892395,0.5019142627716064,0.2091892659664154,-0.023412467911839485,0.9724804759025574,0.4817218482494354,0.2125239372253418,-0.11676109582185745,0.9646679162979126,0.5098519921302795,0.2204294353723526,-0.09236843883991241,0.9850596189498901,0.5016112327575684,0.22150878608226776,-0.11932715028524399,0.9785962104797363,0.5402347445487976,0.2908574342727661,0.04932495206594467,0.9995884895324707,0.4923410713672638,0.2868237793445587,-0.11438845098018646,0.998971700668335,0.4877663552761078,0.4169245958328247,0.0519990473985672,0.9085266590118408,0.45238929986953735,0.38069069385528564,-0.1504444181919098,0.935744047164917,0.42585489153862,0.5086265802383423,-0.081999771296978,0.9087650775909424,0.46477261185646057,0.4252312481403351,-0.2283201515674591,0.9164848327636719,0.4147803783416748,0.5387993454933167,-0.12433109432458878,0.8853404521942139,0.47057029604911804,0.4390639364719391,-0.26569485664367676,0.8916780948638916,0.40923795104026794,0.5318322777748108,-0.1465170979499817,0.8892428874969482,0.4704122841358185,0.43053722381591797,-0.27892205119132996,0.8937004804611206,0.4127243459224701,0.5198109745979309,-0.09594528377056122,0.8526690006256104,0.4677424728870392,0.4280652105808258,-0.23338980972766876,0.8686774969100952,0.5772693753242493,0.5116521716117859,0.04180113971233368,0.9988445043563843,0.5487183928489685,0.5095539689064026,-0.0418844148516655,0.9983100891113281,0.5371038913726807,0.6732836961746216,-0.05014214292168617,0.9299377202987671,0.5444325804710388,0.6318916082382202,-0.08909229934215546,0.9343501925468445,0.4973541796207428,0.8414146900177002,0.05060950294137001,0.9366971254348755,0.46660086512565613,0.7956814169883728,0.026244288310408592,0.9452453255653381,0.4912683963775635,0.86238694190979,0.05100799351930618,0.8404422998428345,0.44979482889175415,0.8137156963348389,0.03276510536670685,0.9010263085365295,0.48437443375587463,0.8947756290435791,-0.10765835642814636,0.9283511638641357,0.43921658396720886,0.8585304617881775,-0.10647523403167725,0.9402784109115601
Stance,0.5581929683685303,0.2044478803873062,-0.9700450301170349,0.9877842664718628,0.5764994621276855,0.19124245643615723,-0.9775349497795105,0.9807736873626709,0.5863595008850098,0.18657881021499634,-0.9774110317230225,0.9809023141860962,0.5957570672035217,0.18411867320537567,-0.9776084423065186,0.9853984713554382,0.552082359790802,0.19003871083259583,-0.9435459971427917,0.979931116104126,0.5448631048202515,0.1901039034128189,-0.943575382232666,0.9769357442855835,0.5374468564987183,0.19092877209186554,-0.9434908032417297,0.975229799747467,0.5845463871955872,0.2015053778886795,-0.8481259346008301,0.9752029180526733,0.5299877524375916,0.20010440051555634,-0.6912744641304016,0.9681150317192078,0.5941382646560669,0.23315148055553436,-0.9070793390274048,0.9865384101867676,0.5555180907249451,0.22756661474704742,-0.8612068891525269,0.9806867837905884,0.6961774826049805,0.2881530225276947,-0.7389271259307861,0.9996287226676941,0.5243837237358093,0.2799842059612274,-0.30853980779647827,0.9990525245666504,0.7528672218322754,0.42205917835235596,-0.7964451909065247,0.9174764156341553,0.4984573721885681,0.3875596821308136,-0.059569522738456726,0.8645510077476501,0.5866224765777588,0.4842400550842285,-0.9150245189666748,0.9165594577789307,0.47266435623168945,0.4080747663974762,-0.1277066320180893,0.8506519794464111,0.550595223903656,0.5050529837608337,-0.9907358884811401,0.8938143849372864,0.4508087635040283,0.4222879707813263,-0.16299642622470856,0.8306587338447571,0.537001371383667,0.49085307121276855,-1.0002788305282593,0.89719557762146,0.45030468702316284,0.40885674953460693,-0.21463601291179657,0.8305823802947998,0.5459982752799988,0.48117968440055847,-0.916344404220581,0.8617480397224426,0.46728914976119995,0.4068361520767212,-0.15253859758377075,0.8093723058700562,0.7119337320327759,0.5300837755203247,-0.12654854357242584,0.9989286661148071,0.5715372562408447,0.5078062415122986,0.127243310213089,0.9984636306762695,0.6237116456031799,0.6752417087554932,-0.08657033741474152,0.9128626585006714,0.46531733870506287,0.6045655608177185,-0.18372920155525208,0.9152383804321289,0.6360449194908142,0.8194760680198669,0.33622002601623535,0.8954840898513794,0.48027727007865906,0.8070787191390991,0.11435513198375702,0.9146949052810669,0.6487893462181091,0.8473312854766846,0.3811526298522949,0.8102472424507141,0.49489420652389526,0.8192784190177917,0.14115016162395477,0.8561714291572571,0.5706527233123779,0.8900588154792786,0.25472691655158997,0.8900471329689026,0.3714638352394104,0.8777663111686707,-0.006146206986159086,0.8991380929946899
Stance,0.383072167634964,0.2487616240978241,-0.09964559227228165,0.9882422685623169,0.37523749470710754,0.2122044861316681,-0.1471092849969864,0.9822952151298523,0.37785568833351135,0.21174071729183197,-0.14717020094394684,0.9824013113975525,0.3839869797229767,0.22548890113830566,-0.14735060930252075,0.9864726662635803,0.3786804974079132,0.20460741221904755,-0.10106375068426132,0.9811596274375916,0.3847368657588959,0.20199008285999298,-0.1010376587510109,0.9783183932304382,0.3866199851036072,0.20133982598781586,-0.10117693990468979,0.9769307971000671,0.4062780737876892,0.22093309462070465,-0.29704320430755615,0.9774034023284912,0.4067079722881317,0.20627881586551666,-0.08322405070066452,0.9708563089370728,0.4055286645889282,0.2601053714752197,-0.14249658584594727,0.9875607490539551,0.40149956941604614,0.25855299830436707,-0.0830041766166687,0.9819555878639221,0.4717976152896881,0.307518869638443,-0.4897189438343048,0.9996575713157654,0.5271825194358826,0.2757542133331299,0.0499030165374279,0.9989522695541382,0.5174734592437744,0.46820586919784546,-0.3694628179073334,0.9087215065956116,0.5425719022750854,0.42446526885032654,0.2241678684949875,0.7816616296768188,0.4444577693939209,0.4844960868358612,-0.06721708178520203,0.8989695906639099,0.47846078872680664,0.462167352437973,0.31210291385650635,0.7686159610748291,0.4343389868736267,0.5050935745239258,-0.07749874144792557,0.8756756782531738,0.4650750756263733,0.47965794801712036,0.3256092667579651,0.7519376277923584,0.4360956847667694,0.4831124246120453,-0.06974807381629944,0.8790622353553772,0.452157586812973,0.45977264642715454,0.30388087034225464,0.7517825365066528,0.43637844920158386,0.4765765964984894,-0.05643993616104126,0.8420134782791138,0.45313817262649536,0.4555736482143402,0.30111557245254517,0.7333873510360718,0.5618386268615723,0.5648330450057983,-0.1608077585697174,0.9989084005355835,0.5852435231208801,0.5360461473464966,0.16069543361663818,0.9982283711433411,0.3621788024902344,0.62879878282547,0.012113048695027828,0.9048439264297485,0.4577588737010956,0.6154208183288574,0.34572869539260864,0.8449126482009888,0.4467184245586395,0.8167893290519714,0.29245978593826294,0.881249189376831,0.49118566513061523,0.8039602041244507,0.6125468015670776,0.8499782681465149,0.48544618487358093,0.8441163897514343,0.32671892642974854,0.8072600960731506,0.5268757343292236,0.8251203894615173,0.6427246928215027,0.8128209710121155,0.3650875985622406,0.8597768545150757,0.3737085461616516,0.8701262474060059,0.42457178235054016,0.8560091257095337,0.6863952875137329,0.8321055769920349
Stance,0.3796248137950897,0.2369604855775833,-0.5246719121932983,0.9894164800643921,0.3938572108745575,0.19449111819267273,-0.5242972373962402,0.9840633869171143,0.404255211353302,0.19251322746276855,-0.524492084980011,0.9841580986976624,0.4151865839958191,0.19599752128124237,-0.5249018669128418,0.9878234267234802,0.37205415964126587,0.19591523706912994,-0.38728201389312744,0.9830414056777954,0.36708539724349976,0.1955905258655548,-0.3863248825073242,0.9804826974868774,0.3621167540550232,0.19441387057304382,-0.3871191442012787,0.9792342782020569,0.43819132447242737,0.20721347630023956,-0.48732849955558777,0.9796614646911621,0.36798378825187683,0.20465701818466187,-0.3098002076148987,0.9737676978111267,0.4058656692504883,0.2426423281431198,-0.5184605121612549,0.9888027310371399,0.37766680121421814,0.2421690970659256,-0.4067326784133911,0.9837574362754822,0.49674710631370544,0.312286913394928,-0.5841120481491089,0.9996845722198486,0.44087159633636475,0.31354522705078125,-0.08334376662969589,0.9989437460899353,0.505943238735199,0.5783390998840332,-0.6001376509666443,0.917490541934967,0.481250524520874,0.5302553176879883,0.019606737419962883,0.7513980865478516,0.4639289677143097,0.7624616622924805,-0.4682060182094574,0.9087523818016052,0.4511033594608307,0.7373713850975037,-0.04369582608342171,0.7458418011665344,0.45817166566848755,0.8098482489585876,-0.5246046781539917,0.8872764110565186,0.4296049177646637,0.76478111743927,-0.0597018264234066,0.7182197570800781,0.4466262459754944,0.8085581660270691,-0.5006836652755737,0.8903980851173401,0.43181148171424866,0.7657157778739929,-0.11091744899749756,0.7197532653808594,0.4496382772922516,0.7918610572814941,-0.45498600602149963,0.856921374797821,0.4426911473274231,0.7497163414955139,-0.06895320862531662,0.7037861943244934,0.5652574896812439,0.6085006594657898,-0.14992348849773407,0.9989497661590576,0.5343949794769287,0.5993695855140686,0.15008193254470825,0.9981946349143982,0.48028403520584106,0.8378025889396667,-0.17000913619995117,0.9096746444702148,0.48254644870758057,0.8012593984603882,0.15375174582004547,0.8053702116012573,0.49780112504959106,1.046167254447937,0.011321055702865124,0.8479751348495483,0.5142285823822021,1.0031906366348267,0.3271966576576233,0.7949524521827698,0.5232216119766235,1.084763765335083,0.024309666827321053,0.7951997518539429,0.5445835590362549,1.0391100645065308,0.33700862526893616,0.762070894241333,0.42872893810272217,1.0919631719589233,-0.006542698945850134,0.8278871774673462,0.4414892792701721,1.0612201690673828,0.22851590812206268,0.774994432926178
Stance,0.477006196975708,0.5293949842453003,-0.5655359625816345,0.9776020050048828,0.4844133257865906,0.5149087905883789,-0.5990080833435059,0.9767747521400452,0.49834996461868286,0.500414252281189,-0.5988352298736572,0.9774627685546875,0.5022076368331909,0.5109688639640808,-0.5991160273551941,0.9788345694541931,0.4662473201751709,0.5175414681434631,-0.5830526351928711,0.9723163843154907,0.4620402455329895,0.5172935128211975,-0.5828986167907715,0.9695304036140442,0.45631688833236694,0.517028272151947,-0.583180844783783,0.9659475684165955,0.5173091292381287,0.49734869599342346,-0.573674738407135,0.9750950336456299,0.45731160044670105,0.5078152418136597,-0.5716938972473145,0.9650537967681885,0.5009998679161072,0.5079979300498962,-0.5584699511528015,0.9786129593849182,0.47942036390304565,0.5081192255020142,-0.5460718870162964,0.9688473343849182,0.5636829733848572,0.47587698698043823,-0.5411369800567627,0.9993894696235657,0.4652707874774933,0.48391416668891907,-0.43952929973602295,0.9977115988731384,0.5557956099510193,0.5213043093681335,-0.21389305591583252,0.8914815783500671,0.4680217504501343,0.5150033831596375,-0.19474495947360992,0.7256918549537659,0.5803472995758057,0.5906515717506409,-0.09493676573038101,0.8852565288543701,0.4670715928077698,0.5119633078575134,0.026325946673750877,0.7288762927055359,0.58198481798172,0.5937692523002625,-0.09163767099380493,0.8628286719322205,0.43705683946609497,0.4971546530723572,0.0411059744656086,0.7028709053993225,0.5782831907272339,0.5863893032073975,-0.11804371327161789,0.8682264685630798,0.45459452271461487,0.489830881357193,0.03286061808466911,0.7065730690956116,0.5728980898857117,0.5869201421737671,-0.10209910571575165,0.8380398750305176,0.4501342177391052,0.49268054962158203,0.028370484709739685,0.6959273219108582,0.5648533701896667,0.5707152485847473,-0.011360163800418377,0.9990394115447998,0.49723124504089355,0.570659339427948,0.011196530424058437,0.9983482360839844,0.5511292815208435,0.6448443531990051,0.29922056198120117,0.8933334946632385,0.464106023311615,0.6875770688056946,0.27216556668281555,0.7936176061630249,0.5883443355560303,0.7344414591789246,0.5910767912864685,0.8241980075836182,0.4284951388835907,0.7471379041671753,0.5708655118942261,0.7730512022972107,0.6003885865211487,0.7382998466491699,0.6201071739196777,0.7771289944648743,0.432342529296875,0.7487798929214478,0.6044624447822571,0.7482974529266357,0.471598744392395,0.7758833169937134,0.5256993770599365,0.8103829622268677,0.4134691059589386,0.7980508208274841,0.5239540338516235,0.7606183290481567
Stance,0.47140246629714966,0.41027820110321045,0.139741912484169,0.9497809410095215,0.4753149151802063,0.3953321874141693,0.13963361084461212,0.9475597739219666,0.47816020250320435,0.3940631151199341,0.13951793313026428,0.9511042833328247,0.47932228446006775,0.39469990134239197,0.13935807347297668,0.9489874839782715,0.4689885079860687,0.3954223394393921,0.14378871023654938,0.9379445314407349,0.46724456548690796,0.3951604962348938,0.14391593635082245,0.9340006113052368,0.4647819399833679,0.3954043388366699,0.1437392681837082,0.9232312440872192,0.48164883255958557,0.3988347053527832,0.14717958867549896,0.9495803713798523,0.4627893269062042,0.4013381004333496,0.16291554272174835,0.9194075465202332,0.47695884108543396,0.41503140330314636,0.14163878560066223,0.9504396319389343,0.4695754945278168,0.4149034321308136,0.14593374729156494,0.929783046245575,0.4867842197418213,0.43372616171836853,0.08746001869440079,0.9986421465873718,0.460877925157547,0.43167999386787415,0.14347995817661285,0.9947167634963989,0.49781978130340576,0.451640248298645,0.006012024357914925,0.8736511468887329,0.4790981113910675,0.46196192502975464,0.09361172467470169,0.6855322122573853,0.4973682463169098,0.4285086393356323,-0.03421797230839729,0.8743920922279358,0.4716225564479828,0.40943804383277893,0.08836288750171661,0.6885443329811096,0.5068263411521912,0.4167090058326721,-0.05847614258527756,0.8531931638717651,0.44814854860305786,0.39838382601737976,0.08689393103122711,0.6684075593948364,0.5027199983596802,0.40701618790626526,-0.04556294530630112,0.8581137657165527,0.47869062423706055,0.397100031375885,0.0816083550453186,0.67179936170578,0.508496105670929,0.4198160767555237,-0.031520161777734756,0.8291115760803223,0.4662424623966217,0.39963921904563904,0.08463439345359802,0.6646177172660828,0.5049886703491211,0.5568058490753174,-0.015716280788183212,0.9990875720977783,0.46296700835227966,0.5595628619194031,0.01563858799636364,0.9984411597251892,0.49111607670783997,0.6550172567367554,0.1482643038034439,0.900161623954773,0.45022618770599365,0.6733704805374146,-0.014687791466712952,0.8038100600242615,0.5055341720581055,0.7860989570617676,0.013190674595534801,0.827767014503479,0.4358232617378235,0.7846091985702515,0.06457573175430298,0.7724305987358093,0.4982631802558899,0.7986999154090881,0.015008150599896908,0.7817676663398743,0.4375171959400177,0.7978160977363586,0.07262756675481796,0.7465294599533081,0.4939865469932556,0.8387709259986877,-0.0486532598733902,0.8079949617385864,0.4250592589378357,0.8370392322540283,0.01409496646374464,0.7531088590621948
Stance,0.47504931688308716,0.4042508006095886,-0.07684484124183655,0.9360712170600891,0.4800916314125061,0.3910878896713257,-0.07502183318138123,0.9240624904632568,0.48206448554992676,0.3904465138912201,-0.07505225390195847,0.9316529631614685,0.48366445302963257,0.39022454619407654,-0.07512131333351135,0.9244713187217712,0.47456300258636475,0.3916406035423279,-0.07599260658025742,0.9141053557395935,0.4728398621082306,0.39164644479751587,-0.0759870633482933,0.911773145198822,0.4707402288913727,0.39202213287353516,-0.07623796910047531,0.894641637802124,0.48338964581489563,0.3945627510547638,-0.03722018375992775,0.9226226806640625,0.4661276340484619,0.39800113439559937,-0.042608778923749924,0.8842204213142395,0.4782061278820038,0.41607674956321716,-0.05942279472947121,0.9171529412269592,0.47208860516548157,0.4172601103782654,-0.06160656362771988,0.8896182775497437,0.49860531091690063,0.4244893193244934,-0.02372838370501995,0.9974817037582397,0.4515776038169861,0.4370415508747101,-0.004853525664657354,0.9916185140609741,0.49366748332977295,0.4229593575000763,-0.017736559733748436,0.8649542927742004,0.44706252217292786,0.4540064334869385,0.028905944898724556,0.6774993538856506,0.48428601026535034,0.41558152437210083,-0.015956662595272064,0.8650872111320496,0.4594762623310089,0.42745548486709595,0.11204370856285095,0.6670540571212769,0.49556028842926025,0.41931602358818054,-0.02217479795217514,0.8420083522796631,0.45708951354026794,0.4367586672306061,0.13081422448158264,0.6475422382354736,0.5006169080734253,0.4146890938282013,-0.02486058510839939,0.8466446399688721,0.4604741930961609,0.4211995303630829,0.12703751027584076,0.6514351963996887,0.5030904412269592,0.41395509243011475,-0.018360834568738937,0.8192857503890991,0.4602567255496979,0.4355842173099518,0.11299384385347366,0.6478336453437805,0.4980030953884125,0.5515044927597046,-0.0042609539814293385,0.9990717768669128,0.4625268578529358,0.5301907062530518,0.003967104014009237,0.998471736907959,0.4980069100856781,0.6653822064399719,0.030150871723890305,0.9056520462036133,0.4650556743144989,0.6743735074996948,-0.02984064444899559,0.8139393925666809,0.4887908399105072,0.787752091884613,-0.002541935769841075,0.8354254961013794,0.4486888349056244,0.7843064069747925,0.03907878324389458,0.780479371547699,0.5088105201721191,0.8204590678215027,-0.0005991304642520845,0.7900810241699219,0.44986817240715027,0.7979543209075928,0.045367032289505005,0.7491015195846558,0.4914834797382355,0.83056640625,-0.09105600416660309,0.8157544136047363,0.43521490693092346,0.8315397500991821,-0.03494371101260185,0.7605741620063782
Stance,0.474030464887619,0.3860502541065216,0.23461730778217316,0.9188318848609924,0.4806812107563019,0.3759785294532776,0.24907052516937256,0.9009524583816528,0.4829529821872711,0.37578487396240234,0.24895380437374115,0.9110337495803833,0.4850709140300751,0.37557253241539,0.24879905581474304,0.9020056128501892,0.4744783341884613,0.3765817880630493,0.2573867738246918,0.8920651078224182,0.47242939472198486,0.3770448565483093,0.25745177268981934,0.8899872899055481,0.4700656235218048,0.37748247385025024,0.25725066661834717,0.8707225918769836,0.48887890577316284,0.38140207529067993,0.29763826727867126,0.9019755125045776,0.4666964113712311,0.38567250967025757,0.3326828181743622,0.8534843325614929,0.4778997302055359,0.39437004923820496,0.2500350773334503,0.8823413252830505,0.47064733505249023,0.3960932195186615,0.25958555936813354,0.8520058393478394,0.49946504831314087,0.42425084114074707,0.22031621634960175,0.9971641302108765,0.44788533449172974,0.42771413922309875,0.3512321710586548,0.9899204969406128,0.5182040929794312,0.44755691289901733,0.20267415046691895,0.8356218934059143,0.44536158442497253,0.4580855667591095,0.406737357378006,0.6268768310546875,0.4945690333843231,0.43779608607292175,0.22496457397937775,0.8416324853897095,0.44246169924736023,0.46758684515953064,0.5166559815406799,0.612453281879425,0.4981209337711334,0.4453129470348358,0.21799024939537048,0.8227440714836121,0.4325810968875885,0.4866814613342285,0.5450052618980408,0.5972583293914795,0.49342164397239685,0.4461209177970886,0.22871747612953186,0.8277475833892822,0.4338836967945099,0.48306116461753845,0.5333495736122131,0.601128876209259,0.4918276071548462,0.4578663408756256,0.23009127378463745,0.7997557520866394,0.44294193387031555,0.47285187244415283,0.5127389430999756,0.600196361541748,0.5006954073905945,0.5294952988624573,-0.024508628994226456,0.9991147518157959,0.45444944500923157,0.5072574615478516,0.02435475029051304,0.998551070690155,0.4810909628868103,0.6556217074394226,-0.08139815926551819,0.9141230583190918,0.4561912715435028,0.6598533987998962,-0.030745135620236397,0.8286518454551697,0.4963371455669403,0.791618824005127,-0.07146655768156052,0.8486987948417664,0.45118361711502075,0.7969368100166321,0.013812899589538574,0.7962373495101929,0.5000500679016113,0.8048843145370483,-0.06875383108854294,0.8047487139701843,0.4541381597518921,0.7984126806259155,0.018045421689748764,0.7631015181541443,0.5207194685935974,0.8457865118980408,-0.14120392501354218,0.8271154165267944,0.432660311460495,0.826629638671875,-0.053120408207178116,0.7708303332328796
Stance,0.47632890939712524,0.378762423992157,-0.278850793838501,0.9230471849441528,0.47984278202056885,0.37043091654777527,-0.272060364484787,0.903207004070282,0.48047053813934326,0.37038031220436096,-0.27215927839279175,0.913964033126831,0.4809499680995941,0.37023812532424927,-0.27224400639533997,0.9045209288597107,0.4781242609024048,0.3705505132675171,-0.27533337473869324,0.8939681053161621,0.47729814052581787,0.3708316385746002,-0.2753085792064667,0.8919717669487,0.4761234521865845,0.3711850047111511,-0.2754749059677124,0.8717902302742004,0.4816904366016388,0.37377235293388367,-0.18269063532352448,0.9035995602607727,0.47388023138046265,0.3771287798881531,-0.19876642525196075,0.8511089086532593,0.47771361470222473,0.3873441815376282,-0.24038849771022797,0.8869609236717224,0.47507336735725403,0.38800162076950073,-0.24571067094802856,0.8576793074607849,0.48170650005340576,0.4275965988636017,-0.12284477055072784,0.9966476559638977,0.45780423283576965,0.4319271147251129,-0.06244995445013046,0.9885059595108032,0.4895932078361511,0.47886815667152405,-0.12465372681617737,0.8384921550750732,0.44698071479797363,0.48091912269592285,-0.051705583930015564,0.6130179762840271,0.48655861616134644,0.5172692537307739,-0.20190010964870453,0.8310485482215881,0.4516879618167877,0.5134545564651489,-0.09515927731990814,0.5929088592529297,0.4857235550880432,0.5299199223518372,-0.22411242127418518,0.8058833479881287,0.4409688115119934,0.5321424603462219,-0.09221053123474121,0.5779395699501038,0.48342353105545044,0.5333659648895264,-0.23473168909549713,0.8106293678283691,0.4370681941509247,0.5306168794631958,-0.12287317216396332,0.5827584266662598,0.4827096164226532,0.5350900292396545,-0.2087867110967636,0.7845327258110046,0.4536767899990082,0.5269430875778198,-0.10811112076044083,0.5832992196083069,0.49068158864974976,0.5524916052818298,-0.02222502790391445,0.9986379146575928,0.45927122235298157,0.5473415851593018,0.022130543366074562,0.9981692433357239,0.48931562900543213,0.6610971093177795,-0.09088946878910065,0.9151148200035095,0.46263137459754944,0.6604698896408081,-0.05331660807132721,0.831489622592926,0.48646461963653564,0.7936107516288757,-0.022387709468603134,0.8538962602615356,0.4554012417793274,0.7967910170555115,0.021937822923064232,0.8024406433105469,0.49593469500541687,0.8140063881874084,-0.021490097045898438,0.8079901933670044,0.45791682600975037,0.804646909236908,0.025183718651533127,0.7693496942520142,0.49084967374801636,0.8253965377807617,-0.14186790585517883,0.8309602737426758,0.4358692765235901,0.8260493278503418,-0.09232714772224426,0.7772476673126221
