class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Defence,0.492802322,0.431990266,-0.563919187,0.999079585,0.496703237,0.414689839,-0.568204284,0.998228729,0.501124322,0.412857682,-0.568196416,0.997619569,0.505013287,0.411229551,-0.568294346,0.997950256,0.485433668,0.417371482,-0.550674438,0.998055339,0.482006729,0.417286038,-0.550797164,0.997218609,0.478680551,0.416778922,-0.550899029,0.998046517,0.514910877,0.40645656,-0.483450979,0.997143447,0.48119998,0.411225379,-0.404290289,0.996489823,0.505269706,0.440673888,-0.523144841,0.998930514,0.491112292,0.443115056,-0.50097537,0.999168277,0.559399962,0.468663692,-0.435572922,0.999468625,0.475724518,0.440906107,-0.224755198,0.999848843,0.539882123,0.5806216,-0.489480406,0.976510406,0.422330201,0.501870453,-0.224114746,0.789720297,0.4687922,0.626230776,-0.547457993,0.87098664,0.424922764,0.618907928,-0.376393199,0.585567415,0.4479011,0.647988379,-0.597925365,0.809536815,0.425057799,0.641180933,-0.408757448,0.525079072,0.451098979,0.628681242,-0.601791799,0.814785361,0.432781786,0.636376798,-0.448355734,0.534166992,0.457162559,0.62308079,-0.550454676,0.702634573,0.434170395,0.630165756,-0.396813512,0.551783741,0.601329148,0.613376558,-0.061161101,0.998933613,0.553126454,0.616402209,0.061027635,0.998115778,0.673921585,0.73057121,-0.175339699,0.982768118,0.526934683,0.724509776,-0.06518691,0.920949757,0.753231406,0.842605054,-0.045610007,0.991771281,0.54666853,0.86151278,0.134162515,0.933489799,0.763316631,0.851182342,-0.041308083,0.896912456,0.560571373,0.882248998,0.149992034,0.853559792,0.771621823,0.896564841,-0.202122331,0.972264647,0.52905947,0.908907175,0.033214178,0.897985041
Defence,0.491350591,0.432099402,-0.533892989,0.99914664,0.494981587,0.414486319,-0.537127376,0.998340249,0.499428034,0.412535518,-0.537095666,0.997773111,0.503575444,0.410739481,-0.537185192,0.998085976,0.484438747,0.417165071,-0.518734097,0.998174846,0.481411546,0.417087942,-0.518871188,0.997400761,0.478458166,0.416624576,-0.518939197,0.998172045,0.514173865,0.406439841,-0.454855531,0.997313619,0.481214911,0.411046505,-0.372688949,0.996723711,0.50341326,0.440793872,-0.495152235,0.99899888,0.49044472,0.443290293,-0.471973479,0.999212086,0.559207857,0.468704015,-0.416203022,0.999505341,0.476560533,0.44052282,-0.198134258,0.999857843,0.545108974,0.580629647,-0.473742396,0.977261722,0.422338188,0.497595221,-0.204052255,0.800098598,0.497932017,0.632336497,-0.53258574,0.876674175,0.423673064,0.596399486,-0.367468506,0.607012928,0.482779652,0.64926517,-0.579686522,0.816414416,0.419352233,0.621321797,-0.399773568,0.545443892,0.479615927,0.633077443,-0.583486438,0.821153939,0.430940062,0.62174809,-0.436319977,0.554425538,0.484385103,0.627119064,-0.535122514,0.71246314,0.434019178,0.614045858,-0.386998117,0.572318554,0.601993084,0.614120662,-0.069148675,0.998957872,0.556702971,0.613085985,0.069043055,0.998234212,0.67136991,0.732137382,-0.204530716,0.982798994,0.508876324,0.707647443,-0.145462275,0.921676874,0.753248215,0.843127489,-0.090211436,0.991796374,0.542755127,0.846471786,0.032281596,0.933225989,0.764606953,0.852172256,-0.087246843,0.897303402,0.563894391,0.870023966,0.046187915,0.85814023,0.764883876,0.897006571,-0.243689373,0.972206235,0.520011604,0.907334507,-0.054619074,0.898117483
Defence,0.490371317,0.431874722,-0.510311246,0.999211133,0.493813694,0.4138197,-0.511579037,0.998448491,0.498272717,0.411747783,-0.511552811,0.997923613,0.502535224,0.409833401,-0.511636138,0.998219728,0.483671725,0.416616857,-0.494488955,0.998290896,0.480843365,0.416594654,-0.494611681,0.997576058,0.478144556,0.416214794,-0.494667828,0.99829036,0.513632417,0.406353623,-0.427701145,0.997465312,0.48118934,0.41052869,-0.351181269,0.996944427,0.502247572,0.440420151,-0.471851647,0.999065459,0.489589065,0.443168581,-0.450221121,0.999256551,0.558678806,0.467498362,-0.396407485,0.999541402,0.477325827,0.440472662,-0.183701098,0.999863863,0.549785018,0.580533743,-0.460563481,0.978277445,0.422292173,0.497131139,-0.181510702,0.812407911,0.503673255,0.63207972,-0.52612859,0.884754002,0.421625853,0.59476459,-0.330615789,0.630841136,0.49050647,0.649236858,-0.573444963,0.826822877,0.418132156,0.622617543,-0.361743867,0.568252742,0.48273316,0.638954222,-0.575332224,0.830941379,0.429699332,0.621591985,-0.399218142,0.577022254,0.486712068,0.630672574,-0.528167844,0.727335155,0.43340078,0.613874376,-0.350445092,0.594938576,0.601836264,0.616638064,-0.071448281,0.998971999,0.559151709,0.613159955,0.071373619,0.998333275,0.670963645,0.732770145,-0.200502068,0.983844757,0.489812911,0.679975808,-0.16309385,0.926101863,0.753133237,0.844037354,-0.067681558,0.992256343,0.5428316,0.816652417,0.0291535,0.935622752,0.764582396,0.85296762,-0.062205147,0.901654541,0.56361115,0.834690511,0.044702865,0.865918934,0.761605561,0.896970987,-0.215688869,0.973480046,0.519901931,0.873304307,-0.050606601,0.902155519
Defence,0.490249872,0.431883156,-0.526242733,0.999278665,0.493784577,0.413795918,-0.52921927,0.998581111,0.498267651,0.411717147,-0.529190361,0.998101294,0.502551377,0.409787238,-0.529282749,0.998372972,0.483523697,0.416605473,-0.51093179,0.998435259,0.480686963,0.416586399,-0.511057973,0.997781754,0.478030026,0.41620934,-0.511117518,0.998434126,0.513644993,0.406434268,-0.445838749,0.997684717,0.480994076,0.410572708,-0.363590956,0.99720937,0.502121449,0.440460116,-0.487339199,0.999145269,0.489390612,0.443261504,-0.464254797,0.999316454,0.55932653,0.468121052,-0.406913936,0.999573112,0.477359295,0.440607399,-0.194154814,0.999871016,0.549291372,0.586777508,-0.484612525,0.979268491,0.422736466,0.496280283,-0.234386593,0.819128633,0.495097548,0.631934106,-0.550896108,0.89118576,0.421696126,0.593885839,-0.446353525,0.646427393,0.479351908,0.649260461,-0.600950181,0.834956765,0.418644518,0.624235272,-0.48575902,0.584015369,0.475586027,0.638531566,-0.600777209,0.838825464,0.429737419,0.6226753,-0.516487598,0.59266454,0.480575502,0.630769908,-0.552254617,0.73919338,0.433554471,0.6148476,-0.465274185,0.610799909,0.602826953,0.619325042,-0.070463523,0.999005318,0.558923841,0.613402963,0.070372105,0.998411775,0.673175991,0.73456347,-0.206019327,0.984381258,0.491502613,0.691004395,-0.125578851,0.927967429,0.753625035,0.846498787,-0.083833858,0.992402971,0.54478538,0.822646856,0.095966175,0.934165299,0.764652073,0.85469383,-0.080217004,0.903182447,0.564517975,0.839054763,0.117296025,0.868302107,0.762761652,0.900719047,-0.244733185,0.973998427,0.520613968,0.882858157,0.031196002,0.900765479
Defence,0.488695711,0.431861013,-0.481987298,0.999331057,0.492325544,0.413728148,-0.487687021,0.998672903,0.496648937,0.411655128,-0.487650067,0.998225629,0.500951171,0.409691632,-0.48771134,0.998479486,0.482903183,0.416408956,-0.466183037,0.998538792,0.480400383,0.416313916,-0.466311634,0.997935236,0.477968276,0.415925533,-0.466375738,0.998542666,0.512770712,0.406444103,-0.421074152,0.997828722,0.481248438,0.410393447,-0.323650718,0.997407794,0.500114381,0.440457761,-0.449715674,0.999195635,0.488734007,0.443123132,-0.421994925,0.999349356,0.559180617,0.468741804,-0.397775501,0.999602318,0.47902137,0.44056043,-0.156492263,0.999879479,0.548082709,0.586614549,-0.463590324,0.98054564,0.425116062,0.493796706,-0.151483208,0.829788685,0.487556696,0.62855953,-0.523284972,0.898173749,0.421277463,0.595098436,-0.313329637,0.670599759,0.473316997,0.648581684,-0.575260758,0.844200611,0.414297283,0.620410383,-0.346226305,0.608646333,0.469627917,0.632903218,-0.576069951,0.847663999,0.425454944,0.623114347,-0.385737658,0.617198765,0.476473749,0.626659036,-0.525447011,0.752210677,0.431379378,0.615363777,-0.334462643,0.634529829,0.603408813,0.620791852,-0.078647822,0.999055445,0.560176969,0.613773167,0.078499697,0.998536766,0.67351383,0.73799777,-0.21268487,0.985313594,0.496251732,0.709039092,-0.12934269,0.931925952,0.755016685,0.846555591,-0.086592473,0.992830038,0.543923259,0.852869689,0.055880409,0.937992394,0.766369939,0.854141235,-0.081833079,0.908429861,0.564368486,0.882963598,0.070349745,0.876982629,0.763368011,0.901268959,-0.234689519,0.975367248,0.512579262,0.909074903,-0.021049697,0.906270206
Defence,0.48968035,0.432395905,-0.500565886,0.999352336,0.493563741,0.41387403,-0.50432986,0.998689473,0.497947603,0.411775559,-0.504308701,0.998253465,0.502341926,0.409786075,-0.504390776,0.998509705,0.483733118,0.416593999,-0.485465616,0.99855423,0.481157452,0.416514665,-0.485589027,0.99797231,0.478680611,0.416143805,-0.485665321,0.998568296,0.514168084,0.406776398,-0.430050433,0.997799218,0.482320607,0.410499215,-0.344521075,0.997483015,0.501457989,0.441269934,-0.465147346,0.99919945,0.48950839,0.443842769,-0.440976322,0.999345958,0.559695601,0.46884194,-0.400157601,0.999613225,0.479033619,0.440551728,-0.177187055,0.999883473,0.548449755,0.586813807,-0.463435113,0.980765343,0.425028622,0.49411279,-0.15605256,0.840597093,0.493357956,0.630383611,-0.526331067,0.902713358,0.420787752,0.596922696,-0.269966394,0.690512598,0.480208158,0.649396122,-0.576970458,0.849914849,0.414400816,0.622172594,-0.29678914,0.627358198,0.476180941,0.634127975,-0.578768134,0.852898777,0.425507724,0.623803735,-0.338307023,0.63594085,0.477448642,0.628412664,-0.529034972,0.760207057,0.430469364,0.61588484,-0.290606022,0.653131187,0.603708863,0.62089932,-0.0782478,0.998999357,0.559999347,0.61433965,0.078018405,0.998557866,0.673573077,0.737675667,-0.205145523,0.985408723,0.495677322,0.707420707,-0.167656556,0.935203195,0.754985511,0.847003102,-0.078663334,0.992746115,0.543965459,0.848811269,0.012760955,0.938810527,0.765987873,0.854357779,-0.074199699,0.907235742,0.56412226,0.873162389,0.026861366,0.880387127,0.763441861,0.901181102,-0.229837939,0.974646986,0.513985097,0.906102955,-0.071951106,0.907132626
Defence,0.489731461,0.432335705,-0.467361689,0.999259293,0.493599415,0.413547575,-0.470422447,0.998414338,0.497994483,0.411358535,-0.470435292,0.997918427,0.502373576,0.409295291,-0.470529139,0.998228312,0.483739465,0.416415572,-0.450944722,0.998263121,0.4811759,0.416392148,-0.45106411,0.997638166,0.478744745,0.416071028,-0.451163441,0.998342574,0.514304161,0.406380713,-0.397993177,0.997206092,0.483007044,0.41033566,-0.309422821,0.997139394,0.501514554,0.441106111,-0.433101416,0.999039054,0.489564836,0.443816513,-0.408003986,0.999206066,0.561625123,0.468471348,-0.370547831,0.99958545,0.479450226,0.441906035,-0.148550645,0.999879301,0.552524805,0.581280529,-0.441948086,0.979076207,0.425080717,0.494272649,-0.11544963,0.84550941,0.507927775,0.627459228,-0.518583417,0.897302806,0.421317041,0.598250747,-0.228309602,0.696549654,0.496148348,0.64395529,-0.568418503,0.843039751,0.418796688,0.622984111,-0.254731834,0.629522443,0.493189394,0.634832084,-0.571509421,0.845373154,0.427916348,0.624190569,-0.296425879,0.63855654,0.493592113,0.626742065,-0.522314668,0.751137733,0.432595491,0.616535783,-0.249419898,0.657298505,0.605662584,0.623405874,-0.075988628,0.998836815,0.559801936,0.622260213,0.075801827,0.998500288,0.676961839,0.740204692,-0.21377638,0.984692276,0.496135056,0.720317185,-0.165550381,0.936491907,0.755019844,0.848022997,-0.089539163,0.992260456,0.543665826,0.866076052,0.009238321,0.939357877,0.765939176,0.855941892,-0.086011335,0.901847363,0.560727477,0.885855675,0.022375781,0.883766413,0.764143348,0.900936663,-0.243517041,0.972852409,0.514355004,0.915152133,-0.083865225,0.907831848
Defence,0.491710752,0.432423621,-0.47767362,0.999266922,0.494726598,0.414112002,-0.481682926,0.998425841,0.49881345,0.412069291,-0.48168087,0.997926414,0.502898574,0.410136312,-0.481759638,0.99824065,0.485118091,0.416717023,-0.462454468,0.998269379,0.482423246,0.416621804,-0.46258831,0.997658551,0.479858637,0.416229635,-0.4626728,0.998358488,0.514331698,0.406879216,-0.40697512,0.997149825,0.483339489,0.410343021,-0.320553154,0.997169435,0.502900839,0.441123486,-0.442222208,0.999025166,0.490971416,0.44385621,-0.417744726,0.999192297,0.561594605,0.469211787,-0.375045598,0.99957794,0.480730206,0.43959567,-0.155796662,0.999883354,0.55189693,0.581280828,-0.430964857,0.978125453,0.426086426,0.493759811,-0.133624569,0.853532672,0.502215505,0.625751197,-0.491417646,0.895077288,0.420811117,0.593676567,-0.268983126,0.712349415,0.48736912,0.641254604,-0.53969878,0.838593185,0.415709674,0.619237006,-0.29600206,0.644438565,0.485201687,0.629185736,-0.54110378,0.840670049,0.426430851,0.622709215,-0.337046683,0.653647006,0.487300813,0.623636007,-0.494077742,0.746346414,0.431722462,0.615230441,-0.28971234,0.672208786,0.605682194,0.623090625,-0.074975535,0.998820722,0.56476903,0.618519425,0.074790165,0.998525381,0.676803112,0.739902437,-0.208419368,0.984314859,0.506945431,0.71001637,-0.131647736,0.935108185,0.755775332,0.849347711,-0.100650288,0.992050648,0.542558312,0.860767365,0.039655142,0.938166678,0.765917659,0.857434511,-0.098540813,0.902743399,0.55818367,0.882294655,0.054132245,0.884662867,0.766209066,0.900778234,-0.2531299,0.97244215,0.515484512,0.901380122,-0.05110281,0.906533897
Defence,0.493118912,0.432435006,-0.488920063,0.99927038,0.495734304,0.414345741,-0.493163973,0.998408198,0.499681056,0.412347525,-0.493155003,0.997896016,0.50359726,0.410455346,-0.493233383,0.998216808,0.486120164,0.416882485,-0.473548502,0.998255789,0.483310878,0.416763425,-0.47368145,0.997651517,0.480639994,0.41633752,-0.473766178,0.998361707,0.514525533,0.4071064,-0.417880535,0.997043669,0.483576208,0.410356849,-0.329542458,0.997177064,0.504197657,0.441114813,-0.453152508,0.998982728,0.492030442,0.443860054,-0.428107083,0.999160349,0.561535597,0.469695538,-0.383821011,0.999561548,0.481689215,0.438508421,-0.162247702,0.999887943,0.551622868,0.581858993,-0.437861919,0.977014542,0.428546488,0.492750615,-0.13425073,0.860565841,0.501240373,0.624848664,-0.492617846,0.891468763,0.42072773,0.592351139,-0.262082487,0.72571671,0.486018419,0.639539957,-0.53948921,0.83293885,0.414839685,0.618124545,-0.288590103,0.656294286,0.482595533,0.625711441,-0.541114986,0.834589422,0.426165581,0.622345269,-0.330058992,0.665694833,0.484434515,0.621411204,-0.495167494,0.739081204,0.431519985,0.614900291,-0.282928437,0.684337378,0.605650306,0.622827113,-0.074067935,0.998829365,0.564574718,0.617287993,0.073907152,0.998597383,0.676691175,0.739568651,-0.209987953,0.984413505,0.507054329,0.710199177,-0.141660988,0.937449217,0.756279588,0.850211918,-0.097173296,0.992156029,0.541293681,0.86206454,0.029334283,0.940421283,0.765876889,0.858383596,-0.094170362,0.90463239,0.557813346,0.883421779,0.042436354,0.889397323,0.767542541,0.900686324,-0.249964803,0.972899318,0.515681207,0.904850185,-0.063946664,0.909659863
Defence,0.493088156,0.43179968,-0.460394472,0.999183536,0.495747894,0.413613826,-0.463161469,0.998220444,0.49977088,0.411582261,-0.463180065,0.997671485,0.503766656,0.409699231,-0.46326375,0.998033643,0.486090511,0.416124672,-0.444491297,0.998012841,0.483282954,0.416069418,-0.44461289,0.997344375,0.480651468,0.41573289,-0.444694221,0.998125255,0.514725983,0.406824708,-0.388233244,0.996674836,0.483959436,0.409907073,-0.304163367,0.996721804,0.504242063,0.440320313,-0.425237119,0.998869181,0.49199754,0.443156064,-0.401546806,0.999043941,0.562126756,0.469654649,-0.36689353,0.999550879,0.48179388,0.438544929,-0.141523138,0.999877691,0.551051438,0.581869006,-0.425768524,0.976938605,0.428340673,0.492933452,-0.120369293,0.86097765,0.500659347,0.624732673,-0.478972912,0.892121136,0.420740306,0.59325099,-0.255222499,0.726799846,0.483305752,0.640074193,-0.52628231,0.83298099,0.415061086,0.617650032,-0.282328635,0.655314684,0.4813326,0.625963628,-0.525991499,0.834364176,0.426265806,0.622355103,-0.322611272,0.665314376,0.4828462,0.623859107,-0.48040849,0.739759922,0.431798697,0.614960909,-0.275998294,0.685010672,0.606904089,0.623807788,-0.073988333,0.998722374,0.564147115,0.620212734,0.07384108,0.998488128,0.676499724,0.73930186,-0.188945621,0.983768761,0.508216918,0.71206218,-0.13430281,0.933790326,0.755895019,0.848094523,-0.056861497,0.991294086,0.55079335,0.855710626,0.043219283,0.935826838,0.765865028,0.855142534,-0.052045155,0.896513462,0.564102888,0.874838769,0.057686131,0.885119021,0.768139601,0.900606692,-0.207365125,0.970317423,0.522873342,0.902648926,-0.053393621,0.905181646
